Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
186325,Apple Airpods Headphones,1,150,05/23/21 18:01,"744 5th St, New York City, NY 10001"
186326,USB-C Charging Cable,1,11.95,05/11/21 17:01,"235 Highland St, San Francisco, CA 94016"
186327,34in Ultrawide Monitor,1,379.99,05/06/21 01:01,"360 Lincoln St, Los Angeles, CA 90001"
186328,USB-C Charging Cable,1,11.95,05/01/21 10:17,"453 8th St, New York City, NY 10001"
186329,Wired Headphones,2,11.99,05/12/21 14:03,"720 West St, Atlanta, GA 30301"
186330,27in FHD Monitor,1,149.99,05/28/21 16:14,"875 Hill St, Los Angeles, CA 90001"
186330,USB-C Charging Cable,1,11.95,05/28/21 16:14,"875 Hill St, Los Angeles, CA 90001"
186331,AAA Batteries (4-pack),2,2.99,05/29/21 22:20,"938 Elm St, Los Angeles, CA 90001"
186332,Wired Headphones,1,11.99,05/29/21 04:33,"400 Dogwood St, Boston, MA 02215"
186333,iPhone,1,700,05/22/21 12:04,"117 West St, Austin, TX 73301"
186333,Apple Airpods Headphones,1,150,05/22/21 12:04,"117 West St, Austin, TX 73301"
186334,Bose SoundSport Headphones,1,99.99,05/13/21 22:34,"104 Hickory St, Seattle, WA 98101"
186335,27in 4K Gaming Monitor,1,389.99,05/25/21 14:17,"947 Walnut St, San Francisco, CA 94016"
186336,Wired Headphones,1,11.99,05/18/21 18:24,"660 Willow St, Atlanta, GA 30301"
186337,Apple Airpods Headphones,1,150,05/29/21 11:55,"875 10th St, Boston, MA 02215"
186338,Lightning Charging Cable,2,14.95,05/21/21 12:30,"224 7th St, Boston, MA 02215"
186339,AAA Batteries (4-pack),1,2.99,05/08/21 17:35,"389 Madison St, San Francisco, CA 94016"
186340,20in Monitor,1,109.99,05/24/21 10:35,"380 Park St, San Francisco, CA 94016"
186341,Bose SoundSport Headphones,1,99.99,05/24/21 09:53,"51 Church St, Los Angeles, CA 90001"
186342,Lightning Charging Cable,1,14.95,05/28/21 17:31,"383 14th St, Seattle, WA 98101"
186343,iPhone,1,700,05/02/21 09:14,"224 Hickory St, San Francisco, CA 94016"
186344,Wired Headphones,1,11.99,05/14/21 11:47,"242 Elm St, Los Angeles, CA 90001"
186345,Macbook Pro Laptop,1,1700,05/07/21 21:38,"972 7th St, Los Angeles, CA 90001"
186346,Bose SoundSport Headphones,1,99.99,05/28/21 10:39,"609 Lakeview St, San Francisco, CA 94016"
186347,27in 4K Gaming Monitor,1,389.99,05/02/21 06:13,"397 Park St, New York City, NY 10001"
186348,Wired Headphones,1,11.99,05/22/21 21:47,"62 7th St, Dallas, TX 75001"
186349,USB-C Charging Cable,1,11.95,05/07/21 13:56,"664 Jackson St, Atlanta, GA 30301"
186350,Lightning Charging Cable,1,14.95,05/23/21 12:23,"384 Jackson St, New York City, NY 10001"
186351,Wired Headphones,1,11.99,05/18/21 02:32,"797 7th St, San Francisco, CA 94016"
186352,AA Batteries (4-pack),1,3.84,05/08/21 14:59,"40 Jackson St, San Francisco, CA 94016"
186353,Wired Headphones,1,11.99,05/31/21 08:32,"143 7th St, San Francisco, CA 94016"
186354,AA Batteries (4-pack),1,3.84,05/19/21 18:00,"214 Highland St, San Francisco, CA 94016"
186355,AA Batteries (4-pack),3,3.84,05/18/21 19:50,"93 South St, San Francisco, CA 94016"
186356,AA Batteries (4-pack),1,3.84,05/08/21 11:42,"969 6th St, Atlanta, GA 30301"
186357,AA Batteries (4-pack),2,3.84,05/29/21 20:12,"914 14th St, New York City, NY 10001"
186358,Wired Headphones,1,11.99,05/19/21 20:38,"83 Lincoln St, San Francisco, CA 94016"
186359,Lightning Charging Cable,1,14.95,05/28/21 11:02,"711 4th St, Boston, MA 02215"
,,,,,
186360,27in 4K Gaming Monitor,1,389.99,05/05/21 07:44,"842 Cedar St, San Francisco, CA 94016"
186361,Apple Airpods Headphones,1,150,05/27/21 16:02,"282 River St, San Francisco, CA 94016"
186362,AA Batteries (4-pack),2,3.84,05/07/21 23:34,"604 Lake St, Dallas, TX 75001"
186363,Macbook Pro Laptop,1,1700,05/29/21 04:49,"93 Park St, San Francisco, CA 94016"
186364,AAA Batteries (4-pack),2,2.99,05/22/21 18:56,"750 1st St, San Francisco, CA 94016"
186365,Bose SoundSport Headphones,1,99.99,05/22/21 11:05,"190 12th St, Boston, MA 02215"
186366,ThinkPad Laptop,1,999.99,05/22/21 10:23,"727 River St, San Francisco, CA 94016"
186367,34in Ultrawide Monitor,1,379.99,05/26/21 17:55,"36 Wilson St, Portland, OR 97035"
186368,Wired Headphones,1,11.99,05/23/21 11:40,"312 Washington St, New York City, NY 10001"
186369,Apple Airpods Headphones,1,150,05/24/21 12:34,"960 Elm St, San Francisco, CA 94016"
186370,Bose SoundSport Headphones,1,99.99,05/08/21 02:37,"393 Elm St, San Francisco, CA 94016"
186371,AAA Batteries (4-pack),2,2.99,05/28/21 16:27,"36 Cherry St, Los Angeles, CA 90001"
186372,AAA Batteries (4-pack),1,2.99,05/09/21 20:39,"983 Spruce St, New York City, NY 10001"
186373,AA Batteries (4-pack),1,3.84,05/08/21 11:39,"699 Main St, Los Angeles, CA 90001"
186374,Google Phone,1,600,05/10/21 12:41,"237 Lincoln St, Atlanta, GA 30301"
186374,Bose SoundSport Headphones,1,99.99,05/10/21 12:41,"237 Lincoln St, Atlanta, GA 30301"
186374,iPhone,1,700,05/10/21 12:41,"237 Lincoln St, Atlanta, GA 30301"
186375,20in Monitor,1,109.99,05/10/21 09:26,"990 6th St, Atlanta, GA 30301"
186376,USB-C Charging Cable,1,11.95,05/06/21 21:10,"704 Dogwood St, Atlanta, GA 30301"
186377,AA Batteries (4-pack),2,3.84,05/13/21 00:15,"843 Highland St, Seattle, WA 98101"
186378,Wired Headphones,1,11.99,05/16/21 20:33,"823 9th St, San Francisco, CA 94016"
186379,34in Ultrawide Monitor,1,379.99,05/14/21 23:36,"150 Wilson St, Dallas, TX 75001"
186379,Apple Airpods Headphones,1,150,05/14/21 23:36,"150 Wilson St, Dallas, TX 75001"
186380,Wired Headphones,2,11.99,05/18/21 20:29,"986 Lincoln St, Los Angeles, CA 90001"
186381,Bose SoundSport Headphones,1,99.99,05/29/21 19:30,"251 River St, Seattle, WA 98101"
186382,27in 4K Gaming Monitor,1,389.99,05/21/21 21:58,"807 13th St, Boston, MA 02215"
186382,Lightning Charging Cable,1,14.95,05/21/21 21:58,"807 13th St, Boston, MA 02215"
186383,AA Batteries (4-pack),1,3.84,05/20/21 21:30,"446 14th St, Atlanta, GA 30301"
186384,AAA Batteries (4-pack),2,2.99,05/15/21 18:11,"189 Adams St, Seattle, WA 98101"
186385,Lightning Charging Cable,1,14.95,05/30/21 20:55,"103 Highland St, Portland, OR 97035"
186386,Wired Headphones,1,11.99,05/27/21 19:37,"593 1st St, Boston, MA 02215"
186387,ThinkPad Laptop,1,999.99,05/02/21 21:30,"401 Main St, San Francisco, CA 94016"
186388,Wired Headphones,1,11.99,05/01/21 19:57,"799 Sunset St, Seattle, WA 98101"
186389,AAA Batteries (4-pack),1,2.99,05/08/21 18:16,"202 Adams St, San Francisco, CA 94016"
186390,AAA Batteries (4-pack),2,2.99,05/13/21 11:25,"437 Pine St, Los Angeles, CA 90001"
186391,Apple Airpods Headphones,1,150,05/09/21 14:53,"547 1st St, Dallas, TX 75001"
186392,Lightning Charging Cable,1,14.95,05/30/21 19:25,"461 7th St, New York City, NY 10001"
186393,Bose SoundSport Headphones,1,99.99,05/05/21 23:25,"376 2nd St, Portland, OR 97035"
186394,Lightning Charging Cable,1,14.95,05/03/21 10:09,"398 Madison St, Dallas, TX 75001"
186395,USB-C Charging Cable,1,11.95,05/20/21 13:02,"249 Pine St, Portland, ME 04101"
186396,Bose SoundSport Headphones,1,99.99,05/15/21 18:40,"952 Jackson St, Seattle, WA 98101"
186397,Lightning Charging Cable,1,14.95,05/15/21 13:31,"439 Lake St, San Francisco, CA 94016"
186398,USB-C Charging Cable,1,11.95,05/08/21 14:46,"280 7th St, New York City, NY 10001"
186399,27in FHD Monitor,1,149.99,05/07/21 14:42,"53 Maple St, Boston, MA 02215"
186400,Wired Headphones,1,11.99,05/21/21 01:16,"787 Washington St, Atlanta, GA 30301"
186401,Lightning Charging Cable,1,14.95,05/13/21 09:12,"526 2nd St, Boston, MA 02215"
186402,Macbook Pro Laptop,1,1700,05/24/21 23:16,"276 13th St, San Francisco, CA 94016"
186403,AA Batteries (4-pack),1,3.84,05/29/21 12:43,"732 Lakeview St, San Francisco, CA 94016"
186404,27in 4K Gaming Monitor,1,389.99,05/07/21 10:11,"558 Walnut St, San Francisco, CA 94016"
186405,Bose SoundSport Headphones,1,99.99,05/13/21 19:21,"46 2nd St, New York City, NY 10001"
186406,AA Batteries (4-pack),1,3.84,05/12/21 22:06,"38 Main St, New York City, NY 10001"
186407,USB-C Charging Cable,1,11.95,05/11/21 06:16,"99 5th St, Atlanta, GA 30301"
186408,Wired Headphones,1,11.99,05/19/21 00:12,"534 Washington St, Boston, MA 02215"
186409,27in 4K Gaming Monitor,1,389.99,05/26/21 18:58,"106 North St, New York City, NY 10001"
186410,AAA Batteries (4-pack),1,2.99,05/29/21 12:33,"55 14th St, New York City, NY 10001"
186411,Apple Airpods Headphones,1,150,05/16/21 10:35,"14 9th St, Boston, MA 02215"
186412,USB-C Charging Cable,1,11.95,05/14/21 12:44,"598 14th St, Boston, MA 02215"
186413,iPhone,1,700,05/14/21 19:54,"975 11th St, New York City, NY 10001"
186414,USB-C Charging Cable,1,11.95,05/16/21 08:27,"243 Wilson St, Los Angeles, CA 90001"
186415,Lightning Charging Cable,1,14.95,05/09/21 08:05,"155 Dogwood St, Boston, MA 02215"
186416,USB-C Charging Cable,1,11.95,05/28/21 13:07,"820 12th St, Portland, OR 97035"
186417,AA Batteries (4-pack),1,3.84,05/22/21 11:39,"52 Wilson St, San Francisco, CA 94016"
186418,Wired Headphones,1,11.99,05/20/21 12:13,"401 13th St, Portland, ME 04101"
186419,AA Batteries (4-pack),1,3.84,05/16/21 23:20,"399 Spruce St, San Francisco, CA 94016"
186420,AAA Batteries (4-pack),1,2.99,05/19/21 21:41,"587 Walnut St, Seattle, WA 98101"
186421,iPhone,1,700,05/09/21 11:48,"805 Chestnut St, New York City, NY 10001"
186422,Bose SoundSport Headphones,1,99.99,05/03/21 04:46,"33 Elm St, Los Angeles, CA 90001"
186423,Wired Headphones,1,11.99,05/18/21 01:17,"63 Pine St, Dallas, TX 75001"
186424,USB-C Charging Cable,2,11.95,05/09/21 09:04,"822 12th St, Seattle, WA 98101"
186425,Wired Headphones,1,11.99,05/03/21 21:25,"860 Wilson St, Boston, MA 02215"
186426,AAA Batteries (4-pack),1,2.99,05/05/21 21:50,"400 8th St, San Francisco, CA 94016"
186427,Apple Airpods Headphones,1,150,05/22/21 19:55,"972 Walnut St, San Francisco, CA 94016"
186428,Flatscreen TV,1,300,05/26/21 15:52,"962 Jefferson St, San Francisco, CA 94016"
186429,AAA Batteries (4-pack),2,2.99,05/30/21 23:12,"425 11th St, Seattle, WA 98101"
186430,AAA Batteries (4-pack),1,2.99,05/04/21 17:34,"99 Johnson St, Boston, MA 02215"
186431,AAA Batteries (4-pack),2,2.99,05/18/21 20:52,"972 Dogwood St, San Francisco, CA 94016"
186432,AAA Batteries (4-pack),1,2.99,05/31/21 10:26,"287 12th St, San Francisco, CA 94016"
186433,Wired Headphones,1,11.99,05/21/21 20:36,"344 Spruce St, New York City, NY 10001"
186434,Apple Airpods Headphones,1,150,05/13/21 09:00,"445 Ridge St, Boston, MA 02215"
186435,AAA Batteries (4-pack),1,2.99,05/16/21 13:21,"361 10th St, Dallas, TX 75001"
186436,Bose SoundSport Headphones,1,99.99,05/19/21 17:13,"569 12th St, San Francisco, CA 94016"
186437,AA Batteries (4-pack),1,3.84,05/12/21 11:23,"264 Lakeview St, San Francisco, CA 94016"
186438,AA Batteries (4-pack),1,3.84,05/13/21 10:13,"53 Main St, New York City, NY 10001"
186439,ThinkPad Laptop,1,999.99,05/02/21 16:08,"472 Lincoln St, San Francisco, CA 94016"
186440,Google Phone,1,600,05/18/21 11:06,"110 Washington St, Los Angeles, CA 90001"
186441,Apple Airpods Headphones,1,150,05/03/21 10:32,"142 West St, Dallas, TX 75001"
186442,Apple Airpods Headphones,1,150,05/02/21 11:45,"937 Maple St, New York City, NY 10001"
186443,LG Washing Machine,1,600.0,05/28/21 15:58,"783 Center St, New York City, NY 10001"
186444,Apple Airpods Headphones,1,150,05/11/21 08:14,"982 Wilson St, San Francisco, CA 94016"
